id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	Bcell|Bcell	Bcell|HighPseudotime_tumour	Bcell|LowPseudotime_tumour	Bcell|MidPseudotime_tumour	Bcell|Myeloid	Bcell|Stromal	Bcell|Tcell	HighPseudotime_tumour|Bcell	HighPseudotime_tumour|HighPseudotime_tumour	HighPseudotime_tumour|LowPseudotime_tumour	HighPseudotime_tumour|MidPseudotime_tumour	HighPseudotime_tumour|Myeloid	HighPseudotime_tumour|Stromal	HighPseudotime_tumour|Tcell	LowPseudotime_tumour|Bcell	LowPseudotime_tumour|HighPseudotime_tumour	LowPseudotime_tumour|LowPseudotime_tumour	LowPseudotime_tumour|MidPseudotime_tumour	LowPseudotime_tumour|Myeloid	LowPseudotime_tumour|Stromal	LowPseudotime_tumour|Tcell	MidPseudotime_tumour|Bcell	MidPseudotime_tumour|HighPseudotime_tumour	MidPseudotime_tumour|LowPseudotime_tumour	MidPseudotime_tumour|MidPseudotime_tumour	MidPseudotime_tumour|Myeloid	MidPseudotime_tumour|Stromal	MidPseudotime_tumour|Tcell	Myeloid|Bcell	Myeloid|HighPseudotime_tumour	Myeloid|LowPseudotime_tumour	Myeloid|MidPseudotime_tumour	Myeloid|Myeloid	Myeloid|Stromal	Myeloid|Tcell	Stromal|Bcell	Stromal|HighPseudotime_tumour	Stromal|LowPseudotime_tumour	Stromal|MidPseudotime_tumour	Stromal|Myeloid	Stromal|Stromal	Stromal|Tcell	Tcell|Bcell	Tcell|HighPseudotime_tumour	Tcell|LowPseudotime_tumour	Tcell|MidPseudotime_tumour	Tcell|Myeloid	Tcell|Stromal	Tcell|Tcell
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	VEGFA	GRIN2B	True	False	True	I2D	False	0.181	0.214	0.188	0.202	0.181	0.0	0.181	2.402	2.436	2.41	2.424	2.403	0.0	2.402	1.745	1.779	1.753	1.767	1.746	0.0	1.746	2.018	2.052	2.026	2.04	2.019	0.0	2.019	0.871	0.904	0.878	0.892	0.871	0.0	0.871	0.77	0.803	0.777	0.791	0.77	0.0	0.77	0.309	0.342	0.316	0.33	0.309	0.0	0.309
CPI-SS082AD7B6A	FZD6_WNT5A	simple:O60353	simple:P41221	FZD6	WNT5A	True	True	False	curated	False	0.254	0.259	0.58	0.343	0.344	0.452	0.168	0.893	0.897	1.219	0.982	0.982	1.09	0.807	0.856	0.86	1.182	0.945	0.945	1.053	0.769	1.063	1.068	1.389	1.152	1.152	1.261	0.977	0.164	0.169	0.49	0.253	0.253	0.362	0.078	0.745	0.75	1.071	0.834	0.834	0.943	0.659	0.164	0.169	0.49	0.253	0.254	0.362	0.078
CPI-SC0FDB4B6D9	GDF9_TGFR_BMPR2	simple:O60383	complex:TGFR_BMPR2	GDF9		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.233	0.775	0.833	0.77	0.392	0.774	0.33	0.231	0.773	0.831	0.768	0.39	0.772	0.328	0.267	0.809	0.866	0.804	0.426	0.808	0.364	0.272	0.813	0.871	0.808	0.431	0.812	0.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS02B567BC7	PLXNC1_SEMA7A	simple:O60486	simple:O75326	PLXNC1	SEMA7A	False	True	False	curated	False	0.706	0.375	0.318	0.327	0.621	0.0	0.626	0.533	0.202	0.145	0.153	0.448	0.0	0.453	0.537	0.206	0.149	0.157	0.451	0.0	0.456	0.481	0.15	0.093	0.101	0.396	0.0	0.401	1.16	0.829	0.772	0.781	1.075	0.0	1.08	0.914	0.583	0.526	0.534	0.829	0.0	0.834	0.47	0.139	0.082	0.09	0.385	0.0	0.39
CPI-SS070C51D94	FZD7_WNT3	simple:O75084	simple:P56703	FZD7	WNT3	True	True	False	curated	False	0.013	0.103	0.296	0.242	0.0	0.096	0.0	0.504	0.593	0.787	0.733	0.0	0.586	0.0	0.647	0.737	0.93	0.876	0.0	0.73	0.0	0.612	0.701	0.895	0.841	0.0	0.694	0.0	0.055	0.145	0.338	0.284	0.0	0.138	0.0	0.522	0.611	0.804	0.751	0.0	0.604	0.0	0.033	0.123	0.316	0.262	0.0	0.116	0.0
CPI-SS0A4EE6FE1	LRP5_FAM3B	simple:O75197	simple:P58499	LRP5	FAM3B	True	True	False	InnateDB-All	False	0.0	0.443	1.333	0.728	0.021	0.0	0.0	0.0	0.542	1.431	0.826	0.12	0.0	0.0	0.0	0.546	1.435	0.83	0.124	0.0	0.0	0.0	0.526	1.415	0.81	0.104	0.0	0.0	0.0	0.513	1.402	0.797	0.091	0.0	0.0	0.0	0.545	1.435	0.83	0.123	0.0	0.0	0.0	0.453	1.343	0.738	0.032	0.0	0.0
CPI-SS05E001125	LGR5_RSPO4	simple:O75473	simple:Q2I0M5	LGR5	RSPO4	True	True	False	guidetopharmacology.org	False	0.0	0.006	0.011	0.0	0.0	0.0	0.0	0.0	0.069	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F102AAC5	LGR5_RSPO1	simple:O75473	simple:Q2MKA7	LGR5	RSPO1	True	True	False	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.054	0.011	0.0	0.0	0.0	0.0	0.0	0.117	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0FC0CA5ED	LGR5_RSPO2	simple:O75473	simple:Q6UXX9	LGR5	RSPO2	True	True	False	guidetopharmacology.org	False	0.0	0.02	0.0	0.005	0.0	0.0	0.0	0.0	0.082	0.0	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DCA749B0	LGR5_RSPO3	simple:O75473	simple:Q9BXY4	LGR5	RSPO3	True	True	False	guidetopharmacology.org	False	0.0	0.022	0.005	0.0	0.033	0.011	0.0	0.0	0.085	0.068	0.0	0.095	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A874F65F	LGR4_RSPO3	simple:Q9BXB1	simple:Q9BXY4	LGR4	RSPO3	True	True	False	guidetopharmacology.org	False	0.0	0.069	0.052	0.0	0.08	0.059	0.0	0.0	0.708	0.691	0.0	0.719	0.698	0.0	0.0	0.622	0.605	0.0	0.633	0.612	0.0	0.0	0.713	0.697	0.0	0.724	0.703	0.0	0.0	0.1	0.083	0.0	0.111	0.09	0.0	0.0	0.339	0.322	0.0	0.35	0.328	0.0	0.0	0.096	0.079	0.0	0.107	0.086	0.0
CPI-SS05B1FA8A8	LRP6_CKLF	simple:O75581	simple:Q9UBR5	LRP6	CKLF	True	True	False	IMEx,IntAct	False	1.347	1.857	1.67	1.495	1.551	2.211	2.32	2.264	2.773	2.586	2.412	2.467	3.127	3.236	2.203	2.712	2.525	2.351	2.406	3.066	3.175	2.241	2.751	2.563	2.389	2.444	3.105	3.214	1.363	1.872	1.685	1.511	1.566	2.226	2.335	1.751	2.261	2.074	1.899	1.955	2.615	2.724	1.413	1.923	1.735	1.561	1.617	2.277	2.386
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.148	0.09	0.109	0.142	0.0	0.123	0.023	0.139	0.081	0.101	0.134	0.0	0.115	0.014	0.131	0.073	0.092	0.125	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0829B8FD2	GRN_CLEC4M	simple:P28799	simple:Q9H2X3	GRN	CLEC4M	True	False	True	InnateDB-All	False	0.0	1.381	0.0	0.0	0.0	0.0	0.0	0.0	1.659	0.0	0.0	0.0	0.0	0.0	0.0	1.928	0.0	0.0	0.0	0.0	0.0	0.0	1.735	0.0	0.0	0.0	0.0	0.0	0.0	3.249	0.0	0.0	0.0	0.0	0.0	0.0	2.121	0.0	0.0	0.0	0.0	0.0	0.0	0.826	0.0	0.0	0.0	0.0	0.0
CPI-SS00F979E99	ICAM3_CLEC4M	simple:P32942	simple:Q9H2X3	ICAM3	CLEC4M	True	False	True	curated	False	0.0	0.592	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.852	0.0	0.0	0.0	0.0	0.0	0.0	0.757	0.0	0.0	0.0	0.0	0.0	0.0	0.345	0.0	0.0	0.0	0.0	0.0	0.0	0.388	0.0	0.0	0.0	0.0	0.0	0.0	0.857	0.0	0.0	0.0	0.0	0.0
CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	COPA	P2RY6	True	False	True	IMEx,IntAct	False	2.072	2.157	2.336	2.192	3.34	2.406	2.367	2.802	2.887	3.066	2.922	4.07	3.136	3.096	2.274	2.359	2.537	2.394	3.542	2.607	2.568	2.465	2.55	2.729	2.585	3.733	2.799	2.76	1.97	2.055	2.234	2.09	3.239	2.304	2.265	1.698	1.784	1.962	1.819	2.967	2.032	1.993	1.853	1.938	2.116	1.973	3.121	2.186	2.147
CPI-SS09A3FA737	NAMPT_P2RY6	simple:P43490	simple:Q15077	NAMPT	P2RY6	True	False	True	IMEx,IntAct	False	3.385	3.47	3.649	3.505	4.653	3.719	3.68	3.065	3.15	3.329	3.185	4.333	3.399	3.359	2.485	2.57	2.749	2.605	3.753	2.819	2.779	2.634	2.719	2.898	2.754	3.902	2.968	2.929	3.471	3.556	3.735	3.591	4.739	3.805	3.766	1.72	1.805	1.983	1.84	2.988	2.053	2.014	3.474	3.559	3.738	3.594	4.742	3.808	3.768
CPI-SS03E48EFEA	C3_C3AR1	simple:P01024	simple:Q16581	C3	C3AR1	True	False	True	guidetopharmacology.org	False	0.0	0.227	0.229	0.203	1.646	0.481	0.21	0.0	0.757	0.759	0.732	2.175	1.01	0.739	0.0	0.351	0.353	0.326	1.769	0.604	0.333	0.0	0.444	0.446	0.419	1.862	0.697	0.426	0.0	1.64	1.642	1.616	3.059	1.894	1.623	0.0	1.92	1.922	1.896	3.339	2.174	1.903	0.0	0.295	0.297	0.27	1.713	0.548	0.277
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ADORA2A	ENTPD1	False	True	False	curated	False	1.69	1.278	1.104	0.98	1.627	1.027	1.581	1.208	0.796	0.622	0.497	1.145	0.545	1.099	1.3	0.888	0.714	0.589	1.237	0.637	1.191	1.215	0.803	0.629	0.504	1.152	0.551	1.106	1.26	0.848	0.673	0.549	1.197	0.596	1.15	1.057	0.645	0.47	0.346	0.994	0.393	0.947	1.425	1.012	0.838	0.714	1.361	0.761	1.315
CPI-SS0FF6CFDCA	ADORA3_ENTPD1	simple:P0DMS8	simple:P49961	ADORA3	ENTPD1	False	True	False	curated	False	1.115	0.703	0.529	0.404	1.052	0.451	1.006	1.067	0.654	0.48	0.356	1.003	0.403	0.957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.052	0.64	0.465	0.341	0.989	0.388	0.942	1.323	0.911	0.737	0.613	1.26	0.66	1.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ADORA2B	ENTPD1	False	True	False	curated	False	1.078	0.666	0.491	0.367	1.014	0.414	0.968	1.299	0.887	0.712	0.588	1.235	0.635	1.189	1.151	0.739	0.564	0.44	1.087	0.487	1.041	1.203	0.791	0.616	0.492	1.14	0.539	1.093	1.162	0.75	0.575	0.451	1.098	0.498	1.052	1.127	0.715	0.54	0.416	1.063	0.463	1.017	1.091	0.678	0.504	0.38	1.027	0.427	0.981
CPI-SS03E7587E4	ADORA1_ENTPD1	simple:P30542	simple:P49961	ADORA1	ENTPD1	False	True	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.073	0.661	0.486	0.362	1.009	0.409	0.963	1.101	0.689	0.515	0.39	1.038	0.437	0.992	1.106	0.694	0.52	0.396	1.043	0.443	0.997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05996C8FD	AGT_AGTR1	simple:P01019	simple:P30556	AGT	AGTR1	True	False	True	guidetopharmacology.org	False	0.005	0.024	0.164	0.133	0.067	0.046	0.0	0.344	0.363	0.504	0.472	0.406	0.385	0.0	0.203	0.222	0.362	0.331	0.265	0.244	0.0	0.245	0.264	0.405	0.373	0.307	0.286	0.0	0.089	0.108	0.249	0.217	0.151	0.13	0.0	0.388	0.407	0.547	0.516	0.45	0.429	0.0	0.071	0.09	0.23	0.199	0.133	0.112	0.0
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	True	False	True	guidetopharmacology.org	False	0.125	0.13	0.165	0.11	0.502	0.219	0.13	0.101	0.105	0.14	0.085	0.478	0.194	0.105	0.103	0.107	0.142	0.087	0.48	0.196	0.107	0.101	0.105	0.14	0.085	0.477	0.194	0.105	0.105	0.109	0.144	0.089	0.482	0.198	0.109	0.049	0.053	0.088	0.033	0.426	0.142	0.053	0.028	0.033	0.067	0.013	0.405	0.122	0.033
CPI-SS0A7E3A1AF	C5_C5AR2	simple:P01031	simple:Q9P296	C5	C5AR2	True	False	True	guidetopharmacology.org	False	0.101	0.125	0.188	0.14	0.136	0.0	0.109	0.076	0.1	0.163	0.115	0.112	0.0	0.084	0.078	0.102	0.166	0.117	0.114	0.0	0.086	0.076	0.1	0.163	0.115	0.112	0.0	0.084	0.08	0.104	0.168	0.119	0.116	0.0	0.088	0.024	0.048	0.111	0.063	0.06	0.0	0.032	0.004	0.028	0.091	0.043	0.039	0.0	0.012
CPI-SS075D9B9AD	KNG1_BDKRB1	simple:P01042	simple:P46663	KNG1	BDKRB1	True	False	True	guidetopharmacology.org	False	0.0	0.222	0.053	0.064	0.0	0.124	0.0	0.0	0.202	0.032	0.043	0.0	0.104	0.0	0.0	0.208	0.039	0.05	0.0	0.111	0.0	0.0	0.204	0.035	0.046	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204	0.035	0.046	0.0	0.106	0.0
CPI-SS033180726	CGA_LHCGR	simple:P01215	simple:P22888	CGA	LHCGR	True	False	True	I2D,InnateDB-All	False	0.0	0.099	0.096	0.0	0.0	0.216	0.0	0.0	0.175	0.172	0.0	0.0	0.291	0.0	0.0	0.883	0.88	0.0	0.0	1.0	0.0	0.0	0.599	0.597	0.0	0.0	0.716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.597	0.595	0.0	0.0	0.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS00689751B	PRL_PRLR	simple:P01236	simple:P16471	PRL	PRLR	True	False	True	I2D,IMEx,InnateDB,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	1.577	1.609	1.296	0.032	0.473	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0A606E2DA	GH1_PRLR	simple:P01241	simple:P16471	GH1	PRLR	True	False	True	I2D,InnateDB-All,IntAct	False	0.064	1.59	1.622	1.309	0.045	0.486	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0ACD3CCEE	GH1_GHR	simple:P01241	simple:P10912	GH1	GHR	True	False	True	guidetopharmacology.org	False	0.0	0.159	0.226	0.126	0.042	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS01963C4CA	TG_ASGR1	simple:P01266	simple:P07306	TG	ASGR1	True	False	True	I2D	False	0.043	0.041	0.058	0.0	0.078	0.0	0.0	0.031	0.029	0.047	0.0	0.067	0.0	0.0	0.131	0.129	0.146	0.0	0.167	0.0	0.0	0.016	0.014	0.031	0.0	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS012B216F6	PTHLH_PTH2R	simple:P12272	simple:P49190	PTHLH	PTH2R	True	False	True	guidetopharmacology.org	False	0.0	0.093	0.203	0.044	0.0	0.062	0.0	0.0	0.143	0.253	0.094	0.0	0.111	0.0	0.0	0.094	0.204	0.045	0.0	0.063	0.0	0.0	0.164	0.273	0.114	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.782	0.892	0.733	0.0	0.75	0.0	0.0	0.357	0.466	0.308	0.0	0.325	0.0
CPI-SS0483CE4ED	PTHLH_PTH1R	simple:P12272	simple:Q03431	PTHLH	PTH1R	True	False	True	guidetopharmacology.org	False	0.038	0.0	0.0	0.0	0.0	0.228	0.0	0.088	0.0	0.0	0.0	0.0	0.277	0.0	0.039	0.0	0.0	0.0	0.0	0.229	0.0	0.108	0.0	0.0	0.0	0.0	0.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727	0.0	0.0	0.0	0.0	0.917	0.0	0.301	0.0	0.0	0.0	0.0	0.491	0.0
CPI-SS058E608D0	PTHLH_PRLHR	simple:P12272	simple:P49683	PTHLH	PRLHR	True	False	True	guidetopharmacology.org	False	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.721	0.0	0.0	0.0	0.0	0.0	0.0	0.296	0.0	0.0	0.0	0.0	0.0
CPI-SC09E5431A2	IFNG_Type II IFNR	simple:P01579	complex:Type II IFNR	IFNG		True	False	True	curated	False	1.157	2.506	2.233	2.325	2.008	1.715	0.77	1.181	2.53	2.257	2.349	2.032	1.739	0.794	1.082	2.431	2.158	2.25	1.933	1.64	0.695	1.113	2.462	2.19	2.281	1.965	1.671	0.726	1.347	2.696	2.423	2.515	2.198	1.905	0.96	1.1	2.449	2.176	2.268	1.951	1.658	0.712	3.02	4.369	4.096	4.188	3.871	3.578	2.633
CPI-SS0C6448B94	IL1B_ADRB2	simple:P01584	simple:P07550	IL1B	ADRB2	True	False	True	I2D	False	0.189	0.182	0.118	0.201	0.481	0.072	0.163	0.461	0.453	0.389	0.472	0.753	0.343	0.434	0.125	0.117	0.054	0.137	0.417	0.007	0.098	0.184	0.176	0.113	0.196	0.476	0.066	0.158	1.994	1.986	1.922	2.005	2.286	1.876	1.967	0.209	0.202	0.138	0.221	0.501	0.092	0.183	0.152	0.145	0.081	0.164	0.444	0.035	0.126
CPI-SS0C1F25516	CD8A_CEACAM5	simple:P01732	simple:P06731	CD8A	CEACAM5	True	True	False	curated	False	0.01	1.19	0.175	0.46	0.144	0.168	0.179	0.085	1.264	0.25	0.535	0.218	0.242	0.253	0.082	1.262	0.247	0.532	0.216	0.24	0.25	0.078	1.258	0.243	0.528	0.212	0.236	0.247	0.294	1.474	0.459	0.744	0.428	0.452	0.463	0.056	1.236	0.221	0.506	0.19	0.214	0.224	0.921	2.1	1.085	1.371	1.054	1.078	1.089
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	0.338	0.35	0.0	0.308	1.408	0.0	0.308	2.284	2.296	0.0	2.253	3.354	0.0	2.254	0.703	0.715	0.0	0.673	1.773	0.0	0.673	1.407	1.419	0.0	1.377	2.477	0.0	1.378	2.872	2.884	0.0	2.842	3.942	0.0	2.842	2.941	2.953	0.0	2.91	4.011	0.0	2.911	2.446	2.458	0.0	2.416	3.516	0.0	2.417
CPI-SS06CCF5A54	ANXA1_FPR3	simple:P04083	simple:P25089	ANXA1	FPR3	True	False	True	guidetopharmacology.org	False	0.318	0.389	0.308	0.311	1.808	0.496	0.333	2.264	2.335	2.254	2.257	3.754	2.442	2.279	0.683	0.754	0.673	0.676	2.173	0.861	0.698	1.387	1.458	1.377	1.38	2.878	1.565	1.403	2.852	2.923	2.842	2.845	4.342	3.03	2.867	2.921	2.992	2.911	2.914	4.411	3.099	2.936	2.426	2.498	2.417	2.419	3.917	2.604	2.442
CPI-SS030BB46BB	ANXA1_FPR2	simple:P04083	simple:P25090	ANXA1	FPR2	True	False	True	curated	False	0.0	0.309	0.0	0.0	0.531	0.375	0.0	0.0	2.254	0.0	0.0	2.476	2.32	0.0	0.0	0.673	0.0	0.0	0.895	0.739	0.0	0.0	1.378	0.0	0.0	1.6	1.444	0.0	0.0	2.843	0.0	0.0	3.064	2.909	0.0	0.0	2.911	0.0	0.0	3.133	2.977	0.0	0.0	2.417	0.0	0.0	2.639	2.483	0.0
CPI-SS0F66EA6BE	APP_FPR2	simple:P05067	simple:P25090	APP	FPR2	False	False	True	guidetopharmacology.org	False	0.0	0.159	0.0	0.0	0.381	0.225	0.0	0.0	1.291	0.0	0.0	1.513	1.357	0.0	0.0	1.216	0.0	0.0	1.438	1.282	0.0	0.0	1.49	0.0	0.0	1.712	1.556	0.0	0.0	0.852	0.0	0.0	1.074	0.918	0.0	0.0	1.713	0.0	0.0	1.935	1.779	0.0	0.0	0.667	0.0	0.0	0.889	0.733	0.0
CPI-SS05F45873A	SAA1_FPR2	simple:P0DJI8	simple:P25090	SAA1	FPR2	True	False	True	guidetopharmacology.org	False	0.0	0.021	0.0	0.0	0.243	0.087	0.0	0.0	0.676	0.0	0.0	0.898	0.742	0.0	0.0	0.288	0.0	0.0	0.51	0.354	0.0	0.0	0.182	0.0	0.0	0.404	0.248	0.0	0.0	0.308	0.0	0.0	0.53	0.374	0.0	0.0	0.334	0.0	0.0	0.556	0.4	0.0	0.0	0.065	0.0	0.0	0.287	0.131	0.0
CPI-SS018FB4D9F	RLN2_RXFP2	simple:P04090	simple:Q8WXD0	RLN2	RXFP2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.04	0.0	0.043	0.0	0.0	0.0	0.0	0.051	0.0	0.054	0.0	0.0	0.0	0.0	0.126	0.0	0.13	0.0	0.0	0.0	0.0	0.062	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.0	0.136	0.0	0.0
CPI-SS0D3A5646A	RLN1_RXFP2	simple:P04808	simple:Q8WXD0	RLN1	RXFP2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.011	0.0	0.0	0.0	0.0	0.046	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06CF55F94	INSL3_RXFP2	simple:P51460	simple:Q8WXD0	INSL3	RXFP2	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.11	0.0	0.114	0.0	0.0	0.0	0.0	0.03	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.042	0.0	0.0
CPI-SS045EC4F7D	RLN2_RXFP1	simple:P04090	simple:Q9HBX9	RLN2	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.038	0.0	0.046	0.0	0.0	0.0	0.0	0.049	0.0	0.058	0.0	0.0	0.0	0.0	0.124	0.0	0.133	0.0	0.0	0.0	0.0	0.06	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.139	0.0
CPI-SS0FAE75A75	RLN1_RXFP1	simple:P04808	simple:Q9HBX9	RLN1	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.014	0.0	0.0	0.0	0.0	0.044	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS08805BBC2	INSL3_RXFP1	simple:P51460	simple:Q9HBX9	INSL3	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.108	0.0	0.117	0.0	0.0	0.0	0.0	0.028	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.045	0.0
CPI-SS031E35270	RLN3_RXFP1	simple:Q8WXF3	simple:Q9HBX9	RLN3	RXFP1	True	False	True	guidetopharmacology.org	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
